# output for bornfwd 0° model after bugfix where scattering direction was passed frequency in rad/s instead of Hertz.
# And with seismic data sign fixed (multiplied by -1)
# 16 source beam centres in a square
# source_beam_centres = seismo::grid_coordinates(x0=4500, x1=8500, y0=4500, y1=8500, depth=0, nx=4, ny=4);
# one target at (6500, 6500, 2400)
# targets = seismo::grid_coordinates(6500, 6500, 6500, 6500, 2400, 1, 1);
# fracture orientation phi_hat_x = 0, phi_hat_y = 1, 61 orientations, 41 spacings between 100 and 300 m
# FractureParameters fractures(2400, 0, 1, 61, 100, 300, 41);
# auto data = SeismoData("/home/darius/masterarbeit/output_0degrees");
# beam width of 244 m, beam frequency of 40 Hz, time window width for seismic data 0.06s
# auto result = db.algorithm(source_beam_centres, targets, data, fractures, 244, 2 * M_PI * 40, 0.06);
# runtimes:
#1Targets
#16Sources.
#Beams: 5.74023 s
#FFT: 2254.24 s
#Beam eval: 32478 s
#cut : 5713.65s
#amplitude: 2113.68 s
#exp: 26289.6 s
#unit vec: 1667.71 s
#restt: 957.666
#Runtime db : 41692
    (3.69316e-87,5.15685e-88)     (2.74054e-87,1.32158e-87)    (-6.38564e-88,-1.4473e-87)   (-5.77194e-89,-2.21149e-88)     (6.12922e-89,1.04481e-89)    (8.03483e-90,-4.27294e-90)   (-2.91983e-91,-2.38467e-90)     (3.14979e-68,2.82035e-68)     (6.57366e-70,9.02505e-70)     (3.29274e-71,2.43785e-71)       (5.7379e-73,5.4142e-73)   (-3.28223e-75,-3.30828e-75)    (1.88975e-77,-6.10359e-76)    (2.87798e-77,-2.01918e-76)    (-1.80182e-74,1.82004e-74)     (1.45108e-72,-3.2849e-73)    (-1.68127e-49,4.51983e-48)     (5.10825e-49,1.20246e-48)     (2.27833e-49,4.65772e-50)     (7.3286e-51,-1.56611e-50)   (-1.52499e-51,-6.97641e-52)    (-1.28764e-52,1.87985e-52)   (-7.55874e-56,-4.42114e-54)    (-4.84741e-56,5.96256e-57)     (9.98023e-58,3.93911e-58)   (-2.96426e-61,-1.32568e-60)      (2.97331e-62,3.5152e-63)    (-1.6817e-65,-1.52464e-65)     (2.38398e-68,-3.0567e-68)     (5.69803e-72,3.22384e-72)    (1.17144e-75,-3.63429e-75)      (4.03874e-74,4.9766e-75)    (1.16399e-72,-5.20496e-72)   (-1.16765e-69,-1.06221e-69)     (-2.03276e-66,1.4822e-66)    (1.62762e-64,-9.80858e-65)     (1.10366e-61,9.58363e-62)   (-1.92129e-59,-1.09555e-59)   (-1.13062e-57,-3.73857e-57)    (-1.26288e-55,2.23422e-55)    (-8.64148e-54,2.04072e-54)    (1.02916e-52,-8.72092e-53)     (1.13515e-52,2.27821e-51)    (-2.67346e-50,-9.1849e-51)    (9.36024e-50,-2.30444e-49)     (1.87355e-48,9.82807e-50)      (-6.321e-73,1.10289e-72)    (-1.64741e-73,1.58747e-73)     (-4.61442e-74,1.9097e-74)   (-8.75564e-75,-5.47306e-77)      (1.7721e-73,8.69888e-73)    (-9.42708e-71,7.48474e-71)    (-1.97843e-69,-1.8676e-69)   (-2.67902e-67,-3.76113e-68)    (2.60071e-81,-1.88568e-81)    (-1.14202e-83,3.61752e-83)    (-3.01682e-85,8.46593e-85)    (-1.54438e-86,9.88506e-87)     (3.78965e-87,5.50013e-88)    (2.16713e-87,-6.78524e-88)     (3.69316e-87,5.15685e-88)
   (-3.6574e-89,-6.32453e-89)    (-2.04579e-89,2.00783e-89)       (1.931e-90,1.11306e-89)    (-7.34444e-90,3.02911e-90)     (1.1904e-90,-2.18767e-91)    (1.65388e-92,-3.26283e-91)    (5.64063e-93,-6.07147e-92)     (2.65054e-70,-1.4747e-69)    (-5.21861e-72,3.44055e-71)    (9.85227e-73,-2.57696e-73)      (2.28926e-74,5.9915e-75)    (-8.53006e-76,5.15259e-76)    (1.54443e-77,-1.15006e-77)     (5.8519e-77,-7.42339e-77)    (-1.00347e-74,2.28393e-75)     (6.40142e-73,4.31413e-73)     (1.14316e-48,5.92945e-49)     (3.40033e-49,-9.3913e-50)    (-5.14826e-52,-5.6751e-50)     (9.52621e-51,4.32769e-51)     (7.46341e-53,2.97928e-52)   (-3.03468e-54,-1.29192e-53)     (1.04033e-55,-1.4755e-57)    (-1.35178e-56,4.76507e-57)    (-3.4157e-59,-1.46168e-58)   (-1.64385e-61,-5.51979e-61)    (2.81238e-63,-1.53736e-63)     (5.81886e-66,9.83525e-67)   (-2.56885e-69,-3.79491e-69)    (-2.20239e-72,7.24246e-72)     (2.29807e-76,1.26618e-75)    (8.05429e-75,-3.04174e-75)    (5.34196e-73,-1.06578e-72)     (5.98146e-70,3.02512e-70)   (-5.80653e-67,-2.73128e-68)      (1.5954e-64,4.74932e-66)    (2.07386e-62,-1.44392e-62)    (-5.5083e-60,-3.33601e-60)     (1.97607e-58,3.88032e-58)    (2.15623e-56,-4.36001e-56)    (-6.10067e-55,2.51647e-54)    (-2.58944e-53,2.97849e-53)     (5.84452e-52,7.44153e-52)     (-1.27358e-50,1.2092e-51)    (2.09259e-50,-1.25802e-49)    (9.47333e-49,-8.37327e-51)    (4.66755e-74,-3.78838e-74)    (1.28849e-74,-4.82377e-75)    (2.49463e-75,-1.41592e-76)    (-2.0657e-77,-1.84991e-76)     (1.37032e-74,1.39744e-74)       (2.474e-73,3.71684e-72)   (-2.62081e-71,-2.45425e-70)    (-1.06909e-69,4.27569e-69)     (1.65125e-84,4.53216e-84)     (2.6867e-85,-7.04729e-85)    (3.58517e-87,-1.67394e-86)     (-9.48268e-88,1.9458e-88)     (-8.60919e-89,3.6114e-89)    (-7.77042e-90,6.38063e-89)    (-3.6574e-89,-6.32453e-89)
    (7.14716e-91,2.25987e-91)   (-1.46485e-91,-4.96571e-91)   (-1.19713e-92,-1.64041e-91)    (8.05406e-92,-1.01329e-91)     (2.47478e-92,8.78057e-95)     (5.32294e-93,-5.6814e-93)     (1.01526e-92,-1.2767e-93)    (2.21264e-71,-8.49231e-73)   (-6.58992e-73,-1.59499e-72)   (-3.01456e-74,-5.00081e-74)    (1.43241e-75,-1.52099e-75)     (6.63491e-77,4.66882e-77)   (-1.76136e-78,-8.99389e-79)   (-1.88218e-77,-3.37827e-78)     (1.23057e-76,2.00854e-75)     (2.24072e-73,3.06517e-73)   (-1.85591e-49,-2.96733e-50)    (-2.75707e-50,7.26429e-50)     (1.79538e-50,3.93161e-51)    (-2.98495e-52,6.91488e-52)    (7.28254e-53,-1.57545e-53)     (-2.2147e-54,1.22971e-55)   (-1.26029e-56,-7.04844e-56)     (-3.95309e-57,1.9518e-57)    (9.22115e-59,-4.16753e-59)   (-2.04254e-61,-2.30329e-61)     (2.45814e-64,3.10099e-65)   (-4.78423e-67,-1.31225e-66)    (-1.69259e-69,7.94215e-72)      (-1.0527e-72,1.6324e-73)    (-1.18061e-76,-6.3149e-76)   (-1.76345e-75,-3.58661e-75)    (3.30042e-73,-1.06082e-73)    (1.74762e-70,-2.46924e-70)   (-2.49917e-67,-1.18673e-67)     (8.38163e-65,2.72135e-65)    (-7.99749e-63,3.57445e-62)   (-6.26212e-61,-1.99901e-60)      (2.00769e-58,5.8492e-59)   (-2.23034e-59,-1.43301e-56)     (4.07569e-56,8.29115e-55)   (-2.44493e-54,-1.74945e-53)   (-1.74364e-52,-1.69463e-52)     (1.59015e-51,5.80737e-52)     (1.25784e-51,6.67743e-51)    (4.57628e-49,-1.19836e-49)    (3.45784e-75,-1.71325e-75)   (-4.07717e-76,-5.21722e-79)    (-8.56005e-78,9.57876e-77)   (-6.30541e-78,-2.31177e-77)     (4.84527e-76,8.80847e-77)      (1.9818e-73,5.79795e-74)     (5.28618e-72,1.36656e-71)   (-1.80473e-70,-2.64846e-70)     (2.02348e-84,1.36295e-84)     (-2.0498e-86,2.16489e-86)   (-5.29232e-89,-8.94155e-90)      (5.40926e-89,1.8912e-89)     (1.77713e-90,4.08904e-90)   (-5.32466e-91,-9.99914e-91)     (7.14716e-91,2.25987e-91)
   (3.99245e-93,-5.02607e-93)     (9.53543e-93,5.89301e-93)    (-2.09298e-94,4.17252e-93)    (-1.12675e-93,1.98668e-93)    (2.29028e-94,-4.50952e-95)    (-1.81052e-94,3.12044e-94)     (4.16683e-93,3.06348e-93)    (3.75852e-73,-1.22905e-72)    (-1.67155e-75,3.31274e-74)    (-2.23788e-75,6.38439e-76)   (-1.63768e-76,-5.06617e-77)    (3.79385e-78,-7.65093e-78)     (4.1751e-79,-2.31039e-79)     (1.73208e-77,8.08388e-79)   (-8.92176e-76,-1.87058e-75)    (7.50858e-74,-5.34321e-75)   (-1.69279e-50,-8.18282e-50)   (-1.99839e-50,-3.22646e-51)      (2.21147e-51,-4.652e-51)    (-7.27361e-52,6.76459e-52)   (-5.87503e-55,-1.86487e-53)     (1.14909e-55,4.35453e-55)   (-1.93647e-56,-1.65991e-56)    (-7.91446e-58,1.42274e-57)    (1.14371e-59,-2.53224e-59)     (-4.87658e-62,1.6423e-61)     (1.50789e-64,6.96475e-65)    (-3.98737e-67,4.07102e-69)   (-5.16185e-71,-9.74317e-70)     (-2.27389e-73,3.0433e-73)    (-1.20109e-76,8.43359e-77)    (-1.84266e-75,-7.5607e-76)    (1.67355e-73,-3.33072e-73)    (3.60901e-71,-1.27555e-70)   (-8.52016e-68,-1.25444e-67)    (7.25664e-65,-6.51865e-65)    (-8.10933e-63,1.72863e-62)    (4.08225e-61,-1.21976e-60)     (8.20096e-59,1.91737e-59)   (-3.16611e-57,-1.93947e-57)     (1.58957e-55,2.41845e-55)     (1.45348e-53,2.56273e-54)   (-1.10634e-52,-4.96063e-53)    (-1.61554e-51,1.79056e-51)    (-7.04807e-51,-2.6695e-50)    (-2.06858e-50,1.21908e-50)     (1.70741e-76,2.72966e-76)     (2.69473e-77,5.08691e-77)    (3.33842e-78,-4.19546e-78)   (-1.05331e-78,-1.14858e-78)   (-1.08966e-77,-3.69125e-77)     (2.15075e-75,1.16263e-75)    (4.13216e-73,-3.46564e-73)    (-1.80138e-71,2.28266e-71)   (-1.79459e-86,-7.98783e-86)    (3.52079e-88,-7.51391e-88)   (-7.87346e-90,-1.46075e-90)   (-2.04325e-90,-3.05158e-90)     (2.09289e-91,-1.9011e-91)      (2.98763e-92,4.8248e-92)    (3.99245e-93,-5.02607e-93)
   (1.10059e-94,-5.30119e-95)    (-2.00138e-94,2.31435e-96)   (-1.54227e-95,-7.24389e-95)    (-4.96429e-96,-6.6113e-95)    (-1.74284e-95,5.04253e-97)    (2.58265e-95,-8.72492e-96)    (4.79565e-94,-1.21768e-93)    (-1.15043e-73,4.54092e-74)    (2.26606e-76,-4.00946e-76)     (2.18494e-76,5.97671e-77)     (-1.6031e-78,1.78301e-77)    (-1.02224e-78,1.98111e-79)    (-4.79789e-80,9.45213e-81)     (5.98054e-78,4.83393e-78)    (-6.06118e-77,4.97972e-76)    (-2.86538e-74,7.17669e-74)     (2.84199e-50,5.95003e-51)    (-1.46919e-51,4.00222e-51)     (3.20365e-52,1.04124e-52)      (1.9234e-52,1.31314e-52)      (-5.6088e-54,1.0503e-54)    (1.18956e-55,-1.62371e-55)    (-6.2433e-57,-5.53683e-57)     (2.40903e-58,8.01744e-59)     (6.34612e-61,2.48742e-60)    (-9.60679e-63,4.05598e-62)   (-1.84005e-65,-7.87577e-66)   (-4.11279e-69,-6.72689e-68)   (-2.29329e-70,-1.10487e-70)      (1.0752e-73,1.49275e-73)     (4.55403e-77,-6.6312e-77)    (-1.01883e-75,3.06035e-76)     (5.5932e-74,-1.47813e-73)   (-3.42277e-71,-9.24971e-72)   (-7.15771e-69,-2.87918e-69)    (4.39658e-65,-1.49564e-66)    (1.12156e-63,-2.23482e-63)   (-1.77802e-61,-1.65096e-61)     (1.01142e-59,1.65474e-59)    (-2.02869e-57,8.98257e-58)     (8.22005e-56,4.09657e-56)    (5.15884e-54,-3.03039e-54)    (4.73826e-53,-3.43659e-53)    (-5.06111e-52,9.44288e-52)     (9.67359e-52,4.23987e-51)    (8.22365e-50,-8.24179e-50)    (-2.19247e-78,-7.7134e-78)    (2.48879e-78,-3.14114e-78)    (2.55844e-79,-4.09474e-79)    (-3.22187e-80,1.72206e-79)     (4.04686e-79,8.47472e-79)     (1.39066e-76,1.14713e-76)    (5.64806e-75,-1.58198e-74)      (1.77462e-72,5.5603e-73)   (-8.50796e-88,-1.25508e-87)   (-3.37612e-89,-3.46796e-90)     (-1.50477e-91,4.0371e-91)     (2.80867e-92,1.79142e-91)   (-1.79636e-92,-1.44215e-92)   (-1.49061e-93,-3.50808e-93)    (1.10059e-94,-5.30119e-95)
    (3.82492e-96,4.82824e-96)    (-2.51012e-96,3.96805e-96)   (-3.74215e-96,-3.61602e-96)    (1.11238e-96,-1.79803e-96)    (1.36571e-96,-5.02765e-97)    (-6.46173e-96,2.71498e-96)    (-1.38073e-93,9.04583e-94)     (2.30126e-75,3.11176e-75)    (-2.92847e-76,2.49039e-76)     (2.59925e-79,3.46321e-77)   (-2.51809e-78,-4.07927e-79)   (-1.01221e-79,-1.18478e-79)    (7.59936e-80,-8.63106e-81)     (1.70405e-78,3.07753e-78)    (-1.45424e-76,2.54807e-76)    (1.61083e-74,-1.32891e-74)    (5.03562e-51,-9.40825e-51)     (8.63914e-52,1.65281e-52)    (-6.07191e-53,7.42099e-52)    (6.88217e-54,-5.53827e-53)     (8.89579e-55,1.02908e-54)   (-7.80369e-57,-6.23706e-56)    (-2.33405e-57,1.03776e-57)     (8.70522e-59,1.42644e-58)   (-1.20673e-60,-2.00789e-60)    (-7.41558e-63,5.29894e-63)     (3.17223e-67,2.11725e-66)   (-1.93844e-68,-4.04489e-69)    (-5.50212e-71,1.86767e-71)     (6.83318e-74,1.04248e-73)    (8.29983e-77,-1.81384e-76)   (-3.36345e-76,-1.82022e-76)    (-3.6955e-76,-1.69719e-74)   (-2.03557e-71,-1.37356e-71)    (2.91143e-69,-4.96407e-69)     (3.04938e-66,1.93127e-65)     (-4.90248e-63,2.3379e-63)    (3.55618e-61,-3.40481e-61)     (1.11054e-59,2.29512e-61)    (-1.0992e-57,-6.34743e-58)    (2.74295e-56,-1.64809e-56)    (4.49296e-55,-2.63342e-54)     (-2.8322e-53,4.03559e-53)    (-3.44011e-53,4.57633e-52)     (1.70902e-51,1.74228e-51)     (-1.18683e-50,5.1837e-51)     (1.66352e-79,9.49216e-79)   (-3.11752e-79,-3.29074e-80)     (5.97893e-80,1.05885e-80)    (-2.60937e-80,-5.7346e-81)   (-5.52489e-79,-8.18934e-79)   (-8.50977e-78,-1.16619e-77)    (3.10901e-76,-3.24272e-76)   (-1.43663e-74,-6.95042e-74)     (1.50365e-88,8.25228e-89)     (3.52683e-91,1.22333e-90)     (1.08018e-91,3.30552e-92)     (3.75253e-94,9.05309e-93)   (-1.65597e-93,-1.78696e-94)     (-1.96654e-94,7.6973e-95)     (3.82492e-96,4.82824e-96)
  (-6.59443e-97,-1.36444e-97)    (-1.41762e-97,1.25412e-97)   (-5.40223e-98,-4.80912e-99)    (4.65329e-98,-1.23715e-97)    (-6.81987e-98,4.34916e-98)   (-3.18792e-96,-1.86146e-96)    (-9.2131e-94,-7.48112e-94)     (-2.47504e-76,2.8575e-78)   (-4.94303e-78,-4.28398e-77)   (-4.45996e-78,-7.11358e-79)   (-4.53509e-80,-2.95493e-79)    (1.49142e-80,-8.34437e-81)    (4.55958e-80,-8.72834e-81)      (5.2349e-79,1.43649e-78)    (-1.32855e-76,1.22505e-76)    (1.09684e-74,-4.74514e-75)   (-3.29356e-51,-2.52136e-51)   (-3.65066e-53,-2.47022e-52)    (2.06592e-52,-7.30351e-53)    (-2.91902e-54,4.52896e-54)     (3.69481e-55,7.14087e-56)    (3.11131e-57,-6.20133e-57)      (-1.794e-57,6.09599e-58)     (-1.0862e-59,-2.3146e-59)     (-5.4039e-61,-4.9439e-61)    (-1.24421e-63,2.18096e-63)    (1.54011e-66,-1.72244e-67)    (-4.39075e-69,4.20074e-69)   (-3.61565e-72,-1.89313e-71)   (-1.86177e-74,-2.08849e-74)     (1.26849e-76,-3.1915e-77)    (-6.66134e-77,5.31537e-77)     (2.91997e-74,3.92975e-74)    (-9.3737e-72,-1.17337e-71)    (2.28913e-69,-2.17239e-69)    (-2.82929e-67,9.50605e-66)   (-2.98593e-63,-3.34905e-65)   (-1.00887e-61,-1.98383e-62)    (-4.72131e-60,1.44712e-59)    (-1.90432e-58,9.49765e-59)     (2.04269e-56,2.02393e-56)    (-2.70477e-55,4.53501e-55)     (5.35245e-54,2.42967e-53)     (9.78088e-53,1.86223e-52)     (1.19006e-51,4.58797e-52)    (-4.26824e-51,7.50401e-51)    (3.72447e-80,-1.04836e-79)     (1.08305e-80,2.36748e-80)   (-3.42923e-81,-2.97182e-81)    (1.70161e-81,-2.82633e-81)    (3.83385e-80,-1.58331e-79)     (4.19191e-78,-1.2328e-78)    (-4.35743e-77,3.08308e-77)    (-2.56623e-75,1.05469e-75)    (5.73463e-90,-8.48379e-90)     (1.85594e-92,-1.2747e-92)   (-5.05342e-93,-4.42162e-93)    (-3.82328e-94,4.53998e-94)     (1.10278e-94,7.18329e-95)    (8.84437e-96,-5.46812e-96)   (-6.59443e-97,-1.36444e-97)
    (1.10384e-97,3.52595e-99)    (7.14811e-99,-1.54612e-99)  (-4.14001e-100,-8.50346e-99)     (1.47961e-99,1.64347e-99)   (-4.89336e-99,-1.62277e-99)   (-3.90847e-97,-2.55079e-96)    (2.80791e-94,-9.25976e-94)      (6.15264e-77,2.6333e-77)    (6.80973e-78,-3.53538e-78)   (-8.46372e-81,-6.17416e-79)    (4.99445e-80,-1.80734e-81)   (-2.14702e-82,-2.14752e-81)   (-1.74637e-81,-2.07582e-81)        (2.68e-79,5.81811e-79)    (-1.06184e-76,7.66238e-77)    (7.09853e-75,-2.26386e-75)    (-1.04251e-51,1.34067e-51)    (-7.97067e-53,2.11905e-53)    (-5.52651e-54,5.34048e-54)    (-3.07924e-55,3.37716e-54)   (-2.97073e-56,-4.24138e-56)   (-7.58777e-58,-8.43144e-58)    (-5.34623e-58,4.16905e-58)   (-7.92787e-60,-3.00002e-60)   (-2.23847e-61,-7.64168e-62)    (-2.05892e-65,6.67387e-64)    (1.27736e-67,-5.49038e-67)    (3.52002e-70,-3.79097e-69)   (-1.48133e-71,-7.62853e-72)    (2.03326e-74,-2.74317e-74)    (-3.2751e-77,-3.68725e-77)     (-8.51173e-78,3.3983e-78)     (1.40994e-74,1.46831e-74)    (-1.22332e-71,8.72431e-72)    (1.17875e-69,-1.29398e-69)    (-6.84117e-67,4.16711e-66)   (-1.55587e-63,-5.91779e-64)    (-6.1499e-62,-2.34352e-63)    (-5.94688e-60,7.48482e-60)    (-2.13167e-58,8.44437e-59)   (-4.80284e-58,-8.08028e-57)    (-4.4596e-55,-3.38223e-55)   (-2.42883e-54,-7.14755e-54)     (8.53209e-53,3.17794e-53)    (7.79715e-52,-1.89852e-52)     (6.54951e-52,4.60504e-51)    (-1.22467e-80,8.45058e-81)    (1.06892e-81,-2.32852e-81)    (2.35927e-82,-2.18449e-82)   (-2.32537e-82,-7.71246e-82)     (-7.87485e-81,2.5554e-80)     (2.69065e-79,8.10322e-80)    (1.59407e-78,-6.19876e-78)      (1.33929e-76,7.8805e-77)   (-5.47529e-91,-4.94237e-91)    (-2.39069e-93,2.12644e-93)   (-3.37643e-94,-3.34391e-94)    (3.02703e-95,-7.47713e-95)     (1.71552e-96,-1.3429e-95)   (-6.23936e-97,-4.96162e-97)     (1.10384e-97,3.52595e-99)
  (-1.91722e-99,-1.08876e-98)  (-3.27034e-101,2.73988e-100)   (-3.1447e-100,2.09578e-100)   (4.84095e-100,4.51892e-101) (-9.23156e-100,-4.11214e-100)    (1.23875e-96,-1.47284e-96)    (8.48981e-94,-1.52197e-94)    (1.09665e-77,-4.98616e-78)     (3.56733e-79,1.10584e-78)    (1.11147e-79,-1.09327e-80)     (7.40166e-82,-7.0795e-81)     (3.23253e-82,-1.7727e-82)      (1.96278e-80,4.6761e-81)   (-5.39956e-79,-2.25529e-78)    (4.81411e-77,-2.30213e-77)   (-5.80239e-75,-7.37024e-76)   (-3.50694e-52,-1.81186e-52)    (5.51998e-53,-1.99869e-52)    (-2.05327e-53,2.76313e-54)     (1.7916e-55,-2.89826e-55)    (-4.09087e-56,1.20578e-56)   (-3.16697e-57,-2.54908e-57)    (-1.03505e-58,2.19619e-58)    (-2.63169e-60,1.53565e-60)    (-7.64626e-62,1.38863e-62)     (9.06733e-65,1.62386e-64)   (-8.15086e-68,-1.18435e-67)      (5.2876e-70,6.91508e-70)    (6.55363e-73,-5.52201e-72)    (-6.91574e-75,1.29344e-74)     (2.53056e-77,-2.9686e-77)   (-5.39008e-77,-6.65586e-77)    (-1.72565e-74,1.22078e-74)   (-2.82389e-72,-4.67166e-72)    (9.73975e-70,-4.97166e-70)     (-6.20768e-67,1.6868e-66)   (-7.76787e-64,-5.36769e-64)    (-3.84074e-62,7.78758e-63)    (-4.61106e-60,3.42762e-60)   (-6.77371e-61,-1.47369e-58)     (4.4066e-57,-5.19936e-57)     (5.82944e-56,9.07468e-56)      (6.45277e-54,1.8458e-54)    (-8.88258e-53,2.45916e-53)    (-5.31621e-52,4.43672e-52)   (-4.15249e-51,-6.33526e-51)   (-2.49268e-81,-8.88373e-82)     (5.63113e-82,-5.8001e-83)    (3.70323e-83,-1.14444e-83)     (7.90538e-83,9.11804e-83)     (3.13799e-81,3.45955e-81)   (-1.53842e-79,-6.63857e-80)    (2.63824e-78,-1.76137e-78)    (2.51848e-77,-1.23873e-77)    (-4.91789e-92,3.86912e-92)   (-4.05698e-95,-1.65553e-94)   (-1.46058e-96,-3.51464e-95)   (-8.87421e-96,-4.47443e-96)    (-1.02017e-96,7.87107e-98)   (-5.62796e-98,-1.22065e-97)   (-1.91722e-99,-1.08876e-98)
  (-1.24967e-99,1.64885e-100)   (2.52653e-101,4.39889e-102)  (-1.69121e-101,1.99003e-101) (-1.10009e-101,-2.97912e-101)  (5.64041e-100,-3.22815e-100)    (1.37241e-96,-7.11876e-98)     (5.65676e-94,5.98396e-94)     (1.09453e-79,2.01161e-78)     (2.37112e-79,3.82842e-80)      (6.8311e-81,1.38901e-80)    (9.94717e-82,-6.40475e-82)    (-2.08896e-83,2.51511e-83)     (7.3079e-82,-9.17445e-82)     (6.83217e-80,2.05663e-79)    (1.75357e-77,-1.78222e-77)     (2.62273e-75,2.06795e-75)    (-6.56075e-53,1.26753e-52)     (1.43406e-53,8.15966e-54)    (1.65713e-54,-2.74692e-55)   (-6.48713e-56,-3.34098e-55)    (-3.17154e-57,8.03998e-57)   (-1.54546e-57,-3.45288e-58)    (3.99141e-59,-4.55509e-59)     (-1.66118e-61,1.2087e-60)     (-1.82147e-62,1.7893e-62)     (4.42652e-65,2.47747e-65)    (6.19485e-68,-5.11824e-68)    (6.41907e-71,-1.34304e-71)      (1.67552e-72,1.0604e-72)    (-4.71593e-75,4.56657e-76)      (2.1158e-77,7.26529e-78)    (6.54031e-78,-4.38647e-77)      (5.6571e-75,9.19934e-75)   (-3.94538e-72,-2.24144e-72)     (2.18725e-69,3.26885e-70)     (-5.02873e-67,6.6414e-67)   (-4.04784e-64,-3.60941e-64)    (-2.49703e-62,1.16201e-62)      (1.5418e-60,7.29521e-61)     (1.7975e-59,-1.10562e-58)    (1.74159e-57,-2.95678e-57)     (-6.46439e-56,1.0105e-55)    (-1.4363e-54,-3.85888e-55)    (2.80161e-53,-2.20944e-53)    (-8.61536e-54,3.42315e-52)     (7.76386e-52,1.49723e-51)     (9.22264e-83,2.92067e-82)     (2.05121e-84,5.74162e-83)     (7.31811e-85,3.50713e-84)     (1.42799e-83,1.55261e-85)    (-6.25012e-82,1.22517e-81)   (-1.86803e-80,-2.18761e-80)   (-2.09814e-80,-6.06589e-79)      (5.8083e-78,2.54303e-78)      (3.16134e-93,5.9279e-93)    (-5.03334e-95,-2.9187e-95)    (-6.23914e-96,2.57722e-96)    (-4.78001e-97,1.17401e-96)    (-6.96382e-98,6.42259e-98)   (-1.39992e-98,1.54931e-100)   (-1.24967e-99,1.64885e-100)
  (6.20047e-102,1.34577e-100)  (-3.98717e-103,5.99576e-102)   (2.00937e-102,9.89982e-103) (-8.88406e-104,-5.44058e-102)   (1.90446e-100,1.56034e-100)      (1.2158e-96,1.43003e-98)    (-5.89863e-94,7.43099e-95)    (-3.70991e-79,1.71865e-79)      (2.70465e-81,4.2384e-80)    (3.53123e-81,-4.80802e-82)   (-6.39735e-83,-2.52709e-82)    (-2.96326e-83,5.01966e-83)     (9.61528e-81,1.07871e-81)   (-1.96763e-79,-1.14442e-78)    (2.34187e-77,-9.93691e-78)   (-1.24929e-75,-1.00829e-75)     (2.22562e-53,7.97798e-53)    (-1.40062e-53,2.41705e-53)    (2.02345e-54,-4.49544e-55)   (-1.18354e-55,-5.02555e-56)   (-8.11042e-58,-5.45227e-57)     (-6.91672e-58,2.3623e-58)   (-4.29349e-60,-2.17813e-59)     (3.75863e-61,3.51785e-61)     (-6.05989e-63,1.9248e-63)    (1.04304e-65,-1.16744e-65)     (2.03434e-69,9.44117e-69)    (-8.30092e-71,1.88421e-70)     (1.86782e-73,-4.8407e-73)   (-4.78474e-76,-6.73376e-76)       (7.4511e-78,1.5688e-77)   (-3.05371e-77,-5.47833e-78)    (-2.16957e-75,1.92292e-74)     (2.17914e-72,2.25747e-72)     (4.96021e-70,1.55219e-70)     (-3.9208e-69,5.50589e-67)     (3.71338e-65,-2.0992e-64)     (-1.63522e-62,1.1974e-62)      (1.0468e-60,1.74155e-61)    (1.63362e-59,-7.61898e-59)     (2.90719e-58,5.22137e-58)    (-1.12787e-56,6.33524e-56)     (4.29595e-55,-1.7855e-54)     (9.46623e-55,3.01005e-53)     (6.06633e-53,3.17551e-52)   (-1.94936e-51,-6.11545e-52)     (9.81267e-83,2.27871e-83)    (-5.24947e-84,8.00191e-84)     (3.12192e-85,5.52359e-85)    (4.17925e-85,-5.54377e-85)     (1.10023e-82,2.15917e-82)    (-6.28987e-81,6.74897e-82)    (1.63119e-80,-4.47807e-80)    (-4.21472e-79,2.07909e-79)      (1.99868e-94,4.8773e-94)    (3.10815e-96,-6.25015e-96)    (6.79908e-97,-7.54089e-98)     (1.09559e-97,6.40605e-98)     (7.67954e-99,9.65019e-99)   (-7.65121e-101,1.33316e-99)   (6.20047e-102,1.34577e-100)
